12480 2
flank -0.109813 1.050157
enters 1.370417 1.701721
tanzania -1.127661 0.157241
households -0.708720 -1.751230
diametrically -0.547988 -0.626499
suffering -0.746915 1.796379
hfag 1.620593 -0.489406
cgp 2.151896 0.033745
sliding -0.430844 -1.557448
capacity -0.284532 -2.386818
activate -1.931369 -1.060180
portland 1.348750 -0.980946
tehran 4.004483 -2.371747
recording -1.618474 1.723752
yannis -0.528431 -1.026138
administrations 1.432258 1.053518
delaying 0.779169 3.004365
l 3.425357 -1.861112
van -1.779273 0.881986
holds -0.878186 0.946652
triangle -0.526474 -0.384453
directly -0.004407 -0.771173
liquified 2.070252 1.793790
percent -0.288609 -2.099683
stamped 0.051309 -0.754757
ohio 0.274981 -1.083480
liftings -0.864391 -1.511737
qualify -0.496048 -1.807086
backed -1.044552 1.104391
fail 0.757858 1.257244
spr 0.078889 0.961231
exchequers 0.209386 3.053638
often -1.408881 1.277223
rationing 0.717803 2.350508
officials 0.324051 -1.616868
accommodating -0.561292 0.368805
voiding 0.244612 -1.034554
scrap -1.062311 1.752976
but 1.388760 -0.393443
gem 1.276153 -0.592275
choice 1.748505 1.004192
bath 2.032717 1.103507
derived 0.154903 3.235956
processes 1.166308 -0.586933
educate -2.616542 -1.684943
sentiment 1.426668 0.298163
devon -1.716050 1.653356
mcfadden -2.387963 1.980153
call 0.827279 -1.029052
millets 0.812369 2.210125
importation -1.621855 -0.267808
urgently -0.601435 1.309154
hosted 0.053105 -1.803960
arm -0.748654 0.703459
spurring 0.027086 0.343412
gets -1.091494 -1.200170
reminder -1.471057 -2.987253
against 0.971649 1.816952
narrow 2.337553 2.247683
squabble -0.554433 -0.160667
pose -0.471435 -0.688398
shaken 2.297495 -0.023648
roaring 1.667136 -0.084046
lpg 1.271181 0.704747
gerasimov 2.193150 -0.840882
routine -0.574538 -1.633322
gao 1.156259 -2.019465
authorize 0.248270 -1.341047
seismologists 3.204145 0.354628
does 0.683934 1.030879
berkeley 0.141883 -1.173796
translated -0.836133 0.234961
sensitive 0.756210 0.574554
reinforce -0.302065 -0.669894
manila 3.454015 -1.870631
newsletter 1.370950 0.355693
distinct 0.733013 -2.172425
wild -0.551008 -0.250039
farms -0.358944 2.650290
forbidding 0.204931 -1.237459
unsettled 0.682601 -0.188018
festivities 0.006970 -1.146237
gsp 0.935005 0.941641
donations -2.635055 1.904014
japex 0.946060 -3.386311
doubt 1.400092 0.844455
fear 1.209942 2.161899
sanctions -0.899328 1.498399
propuced 0.128300 1.350414
basis -1.183959 -0.437723
found -1.414193 -1.215533
reimpell -0.081464 -0.339633
hutmann 1.693473 0.345300
cambist -0.396137 1.287586
tangible -0.248751 0.827962
normalize -0.701901 2.535456
sway -0.769714 0.074045
bias -2.222453 1.356173
stores 1.006220 -0.216650
lesson -0.997536 1.502819
pulled -0.713738 -0.534842
respond 0.394502 0.835241
rated -1.015645 -0.841472
manning -0.311878 0.866924
sector 0.251287 -0.646394
adventure 0.354981 1.282813
invading 0.545152 -0.338940
hunan -0.419103 0.032633
amounts 1.129728 0.695476
indulge 0.050478 0.526927
philips 1.426930 1.263028
delivery 2.864743 -1.486395
mackenzie 0.746449 0.876848
created 1.610047 -1.055283
nicholas 0.213880 -0.819704
edge 1.160334 0.487455
avgpric -1.361658 0.192820
cutbacks 0.589577 -0.580488
morita -1.024957 -1.435843
sometimes -0.858985 0.615349
tobacco 0.354366 -0.665316
chaco -1.320856 1.257901
degree 1.250978 0.746722
dregs -1.838583 -2.397912
verbal -0.268372 0.568495
denials -1.381417 0.656331
gunes -0.944079 1.480620
cali 0.532195 2.407077
formosa -2.155720 1.465043
inferior 2.038448 0.421416
figure 1.060928 3.465748
abastecimiento -0.802382 -0.376903
donate -1.879063 -0.036803
thawed -0.151820 -3.517831
nar -0.853987 -1.755827
concessional -0.462142 0.169876
unexpected 0.236913 -0.178449
freshwater 0.921909 2.550234
outset 0.063656 1.354849
access 0.297915 -0.707121
on -2.526556 2.474011
pakistani -0.313770 -0.009009
concerned -0.706017 -0.246696
edouard -1.938215 -1.798963
counted 0.412484 2.742230
print -0.491264 0.827718
reforms -1.181763 0.190482
frictions 0.557578 1.315110
mediterranean 0.382304 -0.201548
travelled 3.597549 2.660929
fuel -0.411484 1.911290
emcf 0.443689 -4.177676
lufeng -1.062094 -1.783599
minimum 0.521394 0.751869
administer -0.485729 0.135990
swimming -0.721737 1.904049
insists -3.394574 2.645175
tenant -2.316329 0.124650
course 1.092661 -0.379947
sizable 0.157491 -0.434657
retention -1.025317 -0.577870
tight -0.952710 1.414643
harsh 2.556164 -0.234945
attempting -0.410639 0.120439
negotiates 1.872989 -0.315866
weinberger -1.475273 1.022290
koei -0.008638 -2.486898
arranged 0.914303 -1.564377
plantings 0.850752 -0.613048
even -0.064032 1.457966
neoy -0.965564 3.007688
fighter 0.302954 -0.981779
enjoined 3.712502 1.191775
somebody 1.429640 -0.136887
scraps -1.348290 1.787011
texoma 1.607602 -1.232807
golf -1.553023 0.116140
realities -0.531981 1.676566
heyman -0.727369 0.735727
edmonton 3.780011 1.037829
wages 0.782637 1.683014
leadership 0.623636 -0.257584
gouging -1.756152 2.256215
substitute 2.883771 0.398589
worse -1.611629 -1.289847
get -1.859033 -0.298715
tanker -2.506149 -0.452055
phillips -0.820501 -0.383524
optimize -0.947938 1.840835
barely -0.059782 0.573609
vernon -1.088209 2.821966
evacuation -0.046701 -1.355655
calumet -0.332490 -0.153483
studying -0.499731 -0.976945
frightened 0.582885 -0.907662
stoppage -1.268702 -3.128781
initiated -1.022656 0.301110
deposit 0.857089 -0.739301
ron 1.608190 -0.463705
himself -1.800062 0.629656
kazakhstan 0.472719 0.585791
nonetheless -1.790538 -0.781721
maturities 0.036958 -0.802566
buhindi 1.388730 -1.356111
frontier 1.677575 0.997130
mccormick 0.882120 -1.285404
discussion -0.205051 0.068943
move -0.470926 -0.307808
dakota 2.158325 0.804726
a 0.419794 -2.079159
nearly 1.729184 -1.982389
frankfurt -0.492059 -3.186367
onic 1.293546 -1.199658
valdivieso 1.934391 0.875407
reevaluate 1.583170 0.963524
pri -2.062165 0.696725
worsen -1.286350 -1.339005
neb 0.306022 2.147195
hashemi -1.626046 0.632036
libya -1.032784 0.415665
baby 1.599892 1.685537
battered -1.062930 -1.488958
persuasive 0.697351 -1.271716
nationality 0.404335 0.155254
sacks 1.191821 1.276313
segregate 0.986881 -2.290107
ambassador -1.747290 3.678586
mounting -0.280057 -0.352393
showing -0.046187 2.110202
responded 2.975104 0.270094
vegetable 0.481779 0.285105
port 1.051661 1.864678
bandar 0.270174 2.534753
quake 1.538457 -0.473468
manager 0.529967 0.587018
exempted -0.167900 0.129800
vienna 0.631833 0.912044
fighting -0.643507 -2.323794
fill 0.240875 -1.102343
leftwich -0.658636 1.089988
reflate 1.208933 2.711343
invoked -2.461385 -1.849063
releated 1.032190 1.301900
occurrence -2.351948 2.455030
voiced -0.790519 -1.188424
rosa 1.337888 -1.012146
cheat -1.720629 -1.087720
dates 0.417518 -0.695643
fought 0.917134 -3.402137
fix 0.098515 -2.538541
puertollano -0.025332 -2.900943
unity -0.902634 0.429824
cushion -0.320981 -1.856380
restraint -3.462291 -0.752048
enough -0.366712 -1.171034
leaving -1.897145 0.995902
runaway 0.844589 2.301010
ecus 1.187054 3.296086
shamrock 0.741640 -0.220616
gauge -0.808034 -0.017855
businesess -0.429407 -0.628420
aquitaine -0.422543 -0.309572
boston 0.028752 0.082901
fujairah -2.996980 -1.880755
privatisation 2.582431 -0.496070
danish -0.169491 0.691076
gene 0.298160 0.389146
evaporated -0.029407 -0.365483
issues -0.086720 1.463061
analyzing 0.654455 1.141147
heartedly -1.263759 0.685204
verify 0.221150 -1.932158
doors -0.486616 0.703073
injunction -1.883266 -0.254193
tomorrow 0.215835 -0.732502
stockbuild -1.000049 0.843032
curb 1.165843 0.558058
venezuelans 0.872925 -0.204386
quotes 0.524760 -1.316088
flexible 1.732863 -0.808063
lawton 0.139584 -0.822515
jakarta 0.302793 -0.284593
australasian 2.159923 -0.378986
sugarbeet 1.295479 3.074345
myself 0.066930 0.653529
identified 0.695395 0.882543
mti -1.417570 1.068008
taiwan -0.164403 -0.491842
continuing 0.107544 1.719790
guanxi 1.810453 -0.215597
environment 1.495072 2.422040
gmbh 0.706064 -1.998941
switching 1.623128 1.212537
procurement 0.093531 -0.692773
lesser -2.108456 0.312216
sacrifices 0.599176 0.805049
iv -0.799879 -0.056107
retailing -0.612722 0.134415
leixoes -0.464508 -0.221513
richco 1.540928 -0.217090
elizabethtown 0.063733 0.427846
drink -1.753023 -0.289954
combat 1.277541 -0.241599
several 1.260034 0.285643
imports -0.405916 1.484799
borg -0.666001 0.583167
gunboats 0.201958 -0.741441
patrolled 0.200894 4.707425
meteorology 0.775436 0.380666
conclusions 0.348940 0.840740
dairy -0.182319 -1.346516
positively 1.184709 -0.149200
employee 0.144506 -1.951507
upcoming 0.419854 1.201587
explosion 0.510584 -0.776821
midsession -1.007380 -2.718066
successor 0.045323 -0.874010
imposing -1.840406 -2.171069
communication 1.391525 -0.056181
stabilise 1.480025 -1.076043
nomination -1.864315 1.021286
wells -1.930775 1.959053
lakes -1.490867 -0.082693
implying -0.973685 -1.328718
eln -0.667468 -0.339676
destroying 0.321857 3.199313
many -0.914153 0.343923
investigative -1.085159 0.432034
prompt 1.907476 1.251091
compounding 1.354672 0.184287
committments -0.366196 0.533601
revelations 2.132183 -2.134752
unresponsive 0.204460 0.094429
lows -1.480139 0.302741
jeopardy 0.447255 -1.054649
entitles -0.604591 1.401551
maya 2.399822 -0.247513
repair -0.062855 -1.099404
enabling 0.686253 1.237557
interpreted 1.724160 0.396200
fci 1.641397 -0.919876
platforms 2.080122 -2.006118
topics 1.009431 -0.129083
francois -2.572266 -0.211892
overturned 1.147572 1.119806
financially -0.382960 -0.254907
vries -0.516667 -1.616229
incredible 0.565179 -1.739632
institutional -1.112983 0.390745
leuzzi -0.497990 3.601940
secure 1.264400 -1.423563
regard -1.378146 -0.568916
influence -0.072618 -0.328313
visbreaker 0.361611 0.041414
morning -2.089863 -0.894766
radically -0.573716 1.121879
extraction 0.119175 2.010295
doubted -1.783451 -0.650806
behavior -0.388868 3.179381
yearend -0.441266 -0.082634
ill -1.354024 -1.441204
mobile -0.076240 -2.809297
sponsor -1.704045 -0.981030
ensure 0.782783 -0.065650
claiming -0.600878 0.475428
pay -0.266486 -0.050364
aromatics -0.634504 1.547283
relatively -0.108608 1.534386
yates 1.084700 2.678717
deficiency 0.369330 0.591975
soil -1.251949 -1.032352
helmut 0.281357 -0.792662
risk -0.877887 0.659422
shipmet -0.249708 1.698139
meet -1.087783 -0.576269
continued -0.694834 3.189016
shopping 1.423005 0.054078
fulfilment 0.671703 0.246151
confidentiality 0.331056 -0.416840
subjects -1.068773 -0.743380
holmes -0.137571 -1.244080
compacted 0.133467 1.331057
types 0.458600 -0.420361
unstable -1.458609 0.327797
association -0.311882 1.112064
internationally -1.479400 -1.391174
braude 2.032403 1.093216
hundred 2.050873 -0.527108
kuranari 1.499093 -1.976707
recommends -0.336669 -0.256223
perfectly -0.371387 0.095404
calling 0.239646 2.892113
calgary 1.612331 -0.321028
regain 1.181698 0.556340
unidentified -0.576776 -1.014378
pits -0.470875 -0.256422
awsat 1.740042 0.491674
ousting 1.357141 0.140752
budgetary -1.917339 -0.972031
wasn 0.378271 0.484522
ireland 1.734723 -1.507530
petrleum 0.347978 -0.137315
beacon -0.862188 -1.041877
entrance -0.000720 0.895135
liberals 0.723666 -0.939711
matured -1.185612 -0.706237
updated 0.843123 0.574965
greatest 2.818208 -0.777182
carrington -1.108432 1.860568
dole -1.638669 1.446258
surrounding -1.408047 -0.670483
depreciated -2.593762 -1.836355
suicidal -0.875565 -3.036714
speculated 1.172941 2.520204
caecl -1.348654 0.957694
totaled 0.683340 -0.606638
stuart -0.106797 -0.419387
presidential -1.102153 -0.314599
hike 0.782898 1.147361
nebraska -1.113649 -1.008112
applications -0.260198 -0.343355
ministry 0.653349 0.100972
polish 0.290537 -0.732594
nine -0.167224 -0.150918
realistically -1.618041 2.020454
riches -3.203450 1.404745
jute 0.150720 -1.744843
intensive 1.253594 1.122055
expect -1.685217 -1.819237
roubatis -0.849599 1.291020
notable -0.782997 -1.358946
bolivars 0.637311 -0.295773
fuelled -1.023717 -1.742618
optimal -0.729187 -2.054544
treasurer 0.705230 0.813916
mildew -0.053466 -1.197756
producing 0.484043 -1.242170
proceed 0.666914 -0.422535
lagging 0.473710 -4.005384
maintaining 0.665469 1.807302
pumps -0.493174 -0.508837
giving 0.607199 1.557945
familiar 2.545224 -1.943866
maintenance -0.037862 -0.655636
indentifying -0.468258 1.401641
singapore -0.170607 -0.754032
robbed 2.187993 1.344550
ct 1.889438 -1.810630
origins -0.999291 1.382084
staggering 3.333591 2.579679
implicate 0.379192 0.705133
newer -0.090437 1.605575
broaden -1.153509 -1.188155
disclosed -0.509642 -3.931657
rapids 1.168430 2.335855
declaration 0.390348 -2.027890
nasouli 0.166737 -0.185342
limiting -1.992459 1.053215
oxy 0.363578 1.779691
intensified -0.247457 -2.062974
metals 1.976472 -0.268020
haul -3.700233 0.343901
cheated 0.501213 -0.285499
kerridge -1.952377 2.331779
us -0.028674 0.587161
november -0.187543 0.729649
comfortably 2.714596 -2.346695
awf 2.611552 -0.610860
appropriately 0.355494 -0.455095
compounder 0.558850 0.971496
hypothecaire 0.532604 0.292170
levies 0.223742 0.461185
uncertain 0.300271 -0.804853
staunch 2.302550 1.285242
apparent -1.363846 -1.166107
carried -1.021426 -1.049744
giovanni -1.422864 0.690887
rod -0.721602 -0.146245
round -0.380674 0.527435
arguello 1.179411 -1.719910
compare 0.270185 1.596677
hiring 1.054236 -0.118471
hovered -1.501167 -2.235131
destruction -0.018549 -0.857190
ivory -1.702919 -1.320269
and 0.725455 1.096722
compensatory 1.752783 0.566367
nassau 1.339610 -0.059601
gilts 0.226552 -2.819726
prevailing -0.478537 -0.730189
slide -2.916272 -1.442631
chasing -0.125849 0.802954
mosts 1.035736 1.855482
xon 2.525430 0.449491
cheaply 1.347201 0.086977
reserve -1.940634 -1.127160
discounting -0.666628 1.529833
fritz 0.127823 -1.076883
rather -1.172498 1.122314
mauritania -0.697499 3.154332
improbability 0.731794 -1.719832
sodbuster -0.571786 -0.203994
iia 2.026631 1.708937
harvest 0.246369 1.018295
boats 1.888889 -3.090791
exacerbate -1.592021 1.176797
reinvest 0.391691 1.901966
lobbyist 2.969742 -2.374969
landslide 0.648287 -0.749691
governors 0.064933 -0.474261
miles 0.086200 0.844519
cleaning -0.676512 -0.165400
harbors -1.792889 -0.277668
owing 1.602180 0.891677
suppositions 1.241560 1.126451
radius 0.527555 -0.451357
smoothing -0.906039 1.732636
taher -0.093596 -0.033569
together 1.206591 0.780386
forestall 1.657271 1.707163
traditional 2.028626 1.153980
domestically 0.560138 1.023786
number -0.590774 -1.928970
bilateral 0.075858 1.430631
nearest -0.450984 -0.720211
more -2.303489 0.324514
complex 0.698518 0.519215
halefolu 0.900380 0.669762
damp -0.664599 2.291875
greenbaum -2.497200 0.657073
reinstatement 1.645755 -0.202188
ewing -0.039448 2.655524
gove -1.074362 -1.585939
crept 0.275544 -0.088413
eishiro -1.037346 0.868942
cooperative -0.359425 1.354036
similiar 0.922497 1.879673
aware 2.074961 0.922263
cypriot -0.336671 -2.220506
magnitude 2.198696 0.915187
availability -0.399115 -0.250191
earthquakes 0.421819 0.699587
conversation 1.311141 3.139506
socialist 0.495225 -1.876256
reshadat 1.787703 1.782185
albert -0.661601 -0.171427
su 0.975466 -0.289419
impress -0.418233 -0.317375
inspire -0.982055 0.232736
cut 1.766254 -1.344937
sarney 3.165583 -1.496322
communique 0.700577 1.084628
sydney 0.881776 1.733821
divided 0.743100 0.245335
televised 2.845751 0.529954
convoys 1.887939 -0.741408
shilling -0.110034 0.060669
sizeable -0.391939 1.357991
splurge 2.842684 2.836333
harwood -2.567001 -0.540082
fulfil 1.673949 -0.296462
bit 1.861323 -2.423186
creates 0.077500 1.707062
facilities -2.175470 -1.900340
ripped -0.596341 1.574118
timecharters -1.918994 0.565947
desirable 2.159977 -0.941165
metrers -0.687743 0.484126
offshoot -0.248242 1.818670
cover 1.892437 0.083847
dramatic -1.349645 -0.477613
ii 0.364951 -0.000094
warranted -2.375626 0.407461
erodoble -0.252315 0.243966
readmitted -0.674483 -0.506080
tip 1.184422 -2.605694
tumbled 0.006944 2.141827
f 1.359700 1.970031
permitted -0.809293 -0.355248
favored -0.515746 -2.445950
halliburton -0.249668 -0.906325
beer 1.153018 0.119296
lessened 0.102227 1.242591
unemployed -0.705792 -0.111749
corrientes 0.813163 0.944563
gannet -0.286829 3.193726
paths 1.286976 -0.720361
industrialists 0.244883 -1.189472
shedding -0.837598 -3.666427
though 0.107321 1.818594
year 0.243459 1.390762
peaked 0.060289 -0.710145
alfred 0.280567 0.573761
tactical 1.532164 2.555320
directed 1.802345 2.806042
shipments 2.335602 0.250728
let 0.846421 0.268243
mutual 0.688607 -0.597597
overview 0.486477 1.069380
kang -1.767241 -0.196375
seat -0.304609 -0.092627
viewpoint 0.318492 -0.759282
petb 0.177287 -0.831190
mochtar 0.995618 -3.062397
productive 2.251135 -0.727609
spelled 1.333920 -0.727741
party 1.118372 2.032559
unemployment 0.051365 0.084999
nap -0.943278 1.664120
herbert -0.849576 2.042726
corea 2.390310 -1.567058
scare -2.194139 0.143740
watch 0.734655 0.722186
sixten 2.052969 -0.268003
expose -0.274033 1.219727
johnson -1.119500 1.162884
resevoir 3.543091 2.005087
pilot 0.043275 -0.736533
turmoil -0.847032 -0.301190
overwhelm 1.343424 0.071016
apr 1.185342 -0.832519
shelf 0.143099 1.916247
fitness 2.594880 0.645165
laws -2.840191 -3.476942
expression 0.521490 -1.314254
forgiveness -1.704929 -3.460727
expd 2.230057 -1.807410
enthusiastic -0.743554 -1.143157
taken -2.901314 -1.415513
naming -0.256300 -0.135528
merchandise -0.233326 -0.333116
delegation -0.698713 -0.116999
stablize -0.028369 0.432863
spiralling 0.074265 1.591481
visible 0.306539 1.940307
lead -0.743043 -1.038765
buy 1.626562 1.098865
jones 1.125720 1.885756
soares -1.598086 0.448417
underlying 1.780657 2.383284
predominant -0.327971 0.199579
hss -2.174287 1.108126
arrears -0.437993 -0.025057
easily 1.163597 -1.227610
consolidation 1.522277 -0.111887
kitty -0.675038 -1.977171
processiing 1.451508 -2.551118
illegally -1.987805 1.090853
auditor 1.099231 -0.002211
suharto -0.227435 0.706441
driver -0.834196 2.268630
tempered -0.496911 -0.017183
benefitted 0.352922 -0.960133
protested 3.470934 -0.065167
troops 2.072283 0.052438
post -0.421483 0.583413
geipel -0.372000 -1.401566
signifying -1.641796 1.318085
yugoslavia -0.741586 1.161455
zealand 0.846848 1.979419
guessing 1.869566 -0.404665
hassan -2.358518 0.986373
tests 0.923400 0.949623
preferred 0.044284 -0.606378
deployment -0.829447 -2.381915
gaughan -0.109491 -0.793810
bernstein 0.286758 0.650292
reexported 0.931400 0.145972
ten -0.116496 -0.821178
gaping 1.246870 0.703104
management 0.412552 -2.333519
anne -0.147345 -0.414816
extending -0.630805 -0.935826
criticism 1.885937 0.669219
flotilla -0.013336 -0.822251
ineligible -0.450517 -0.372446
macroeconomic -0.431934 -1.175162
mechanical 2.419147 1.083758
engage 1.194093 1.826505
exchange 0.672341 0.838057
books -1.411664 0.936621
holland 0.420505 0.906841
gould -0.310940 -0.938092
suggest -0.390960 1.943892
ingrained 1.289423 -0.016879
already 2.608363 0.131697
separately -0.243996 -1.339769
yeterray 0.329037 0.473302
tentative -0.372027 -2.989005
amerada 2.807808 1.331797
becoming -0.265164 1.075154
yacimientos 0.224660 -2.347165
zubeidi 1.642790 0.712593
amendments -0.354620 0.515146
cryssen -2.629645 0.527871
foreshadow 1.522873 1.773701
buoyant -0.262120 2.732486
teicc -0.252532 -0.449115
leonardo -0.618156 2.585974
defunct 0.312473 -1.221768
agreement 0.268282 1.350369
attacksf 1.725606 -0.486221
corrupted 0.954642 -1.061752
ildled 0.169132 0.525013
democratic -1.944830 0.554485
muni -0.117784 -0.688602
zone 0.044918 -0.863035
shunned -1.482419 0.382717
constructive 0.474700 -0.578304
staff -0.890212 0.784078
comparable 2.583508 1.949106
seabed 0.320471 -0.915401
sensitized -1.329887 0.307271
court -1.040189 -1.002706
cbt -0.540046 -0.173177
johnston 0.621871 -1.241241
worthy 1.033843 -1.294893
exports -2.231673 -0.027447
flexibility 1.076889 -1.825982
lacklustre 2.599622 0.539063
barge 3.815077 -1.231760
drains 2.236591 1.855209
vehicles 3.509497 0.667373
overvaluation 0.432503 0.483285
faithfull -0.251896 -1.267604
tern 0.268242 -0.774329
neka -3.547899 1.023317
zambia -0.880324 -2.852313
syria 0.954371 2.089905
riskiness 1.402824 1.671335
administration -1.002657 -1.859281
petition 2.844091 -2.078675
served 1.676870 3.391258
drilled 2.242575 0.743563
gear -0.775184 1.146478
likes 0.646072 -2.666949
receiveable -1.982985 0.521866
algiers -0.415601 -1.005698
weaker 2.926514 -0.146088
sharing -0.836870 -3.822605
dependence -0.274687 -1.409026
shuts 1.999563 0.065712
committees 0.711407 1.709781
beshir -0.517756 2.091021
reluctant -1.715953 -1.638205
spill -1.991040 -0.403243
transports -0.169584 0.021102
derive 0.722208 -1.132535
fees 4.201801 0.420388
unsatisfied -0.691602 0.216757
prestige 0.833805 -0.015341
behind -1.733989 1.175011
abusing 0.141113 0.234488
failed -0.085369 -0.067710
outweighed 1.045697 -0.395895
opposition 0.117495 -2.355491
inappropriately 0.788967 1.708907
undue 0.657163 1.759237
jouhin 2.007931 -3.151281
favourite -0.127268 -3.059254
continually -2.052927 0.517390
west 1.285537 2.389562
problems 1.618957 0.315698
addresses -1.410487 1.322375
moura -0.090028 0.698297
eurobond -1.735870 2.520675
pipeline 1.613621 0.384512
american -1.922914 -1.832091
profitability -0.795712 -0.583518
humaid -1.646439 1.688114
stronger -1.762815 0.679508
transferred -0.348613 -0.035789
pouring 0.074587 -1.411100
defense 0.281568 1.124248
noise -0.144109 -0.941844
views 1.050396 -0.452486
returned -1.587222 1.206711
highs 0.877522 2.028326
aerospace -1.099494 -0.715619
definitely -0.833227 -0.048462
aggravate 0.185619 2.345893
hedging -2.384106 -0.556392
bolder -2.362664 -0.800816
ernesto -1.488647 -5.114965
muldoon -2.764461 -2.934757
prepayment 1.784310 -0.973668
slumbering 1.847686 2.153894
diverted 0.673852 1.649635
alternative -1.043824 0.954507
accruing -1.969029 0.665526
purina -0.917448 -0.614834
launchers 2.306340 2.671187
detrimental 1.226323 0.003049
inches 0.782587 -0.128111
steadiness -0.409251 1.669458
fishing -1.017734 1.861009
pablo 1.887460 -1.180964
shifted -1.273511 -1.350375
distillate 3.057664 -0.150148
lending -0.090797 -1.565793
maison 0.209166 0.929448
flags 1.727853 -0.196693
inaugurated -0.422128 -2.173016
joaquin -0.515241 2.432928
shelters 0.497817 0.314285
minute -0.172356 -1.447395
duim 0.617738 1.345182
incorrect -1.777451 -0.504437
widen 1.307773 -0.755435
den 1.007316 -1.230278
underlift 0.145269 -2.106647
funded 1.021886 -0.900009
policymakers -0.723640 -0.024483
divisions -1.283001 1.106446
coupon 0.746084 -1.083698
warlike -0.257485 0.225076
white -3.204014 0.099306
shareholder 3.102163 1.632442
reuters 2.343715 1.072173
infringed 0.427687 0.158783
stop 0.530381 0.330763
moss 1.243146 0.107233
kans 0.584406 0.539118
chartists -1.100101 1.875206
precious 0.603708 0.432180
eileen -1.181062 -0.638303
extensions -0.352932 -2.264896
inhibited 0.672248 -1.692746
participants 0.857940 1.250960
switches -0.585541 1.293843
downplayed 0.542373 -0.712504
sceptical -1.436534 -0.633183
tab 0.233174 -0.826120
elimination -0.390519 0.475896
illegal 0.002859 1.091614
brookings -4.577581 -0.392411
organization 1.955048 -0.052606
harvard 0.741349 1.313588
competent 1.808108 -1.062986
iit -0.623475 0.920446
attracting 0.065296 -0.230052
parana 0.060858 -0.827795
resold -1.742512 -1.569772
seneca 1.546051 -3.421561
substantiate 1.734915 0.089246
neighbouring -1.292746 -0.518514
lankan 0.194434 -0.239967
caution 0.155563 -1.355023
detection 2.666683 -0.516516
paddocks -0.863367 0.624572
occur -0.953778 2.734918
realignment -0.151564 3.853099
mur 1.238233 -1.425481
rtzl 0.454010 0.921171
baseload -0.307412 0.038920
approach 0.641726 -0.737014
sentence 0.643528 1.077014
companie 1.450872 1.238138
satisfying 0.794094 1.651168
tightening -0.698859 -1.702786
echoes 2.419986 0.718799
retreated -1.393648 1.780026
means 0.351238 1.272377
dominican -0.576771 -1.426726
pressures 0.028304 -2.393168
congressional 0.563562 1.794586
dounas 0.778379 -0.669328
soils 0.350145 1.707056
initiative -0.664436 2.171211
iac -0.946091 0.275831
parity -0.969920 0.247484
westminster -2.613954 -1.522334
assigned 0.065995 -1.252460
nikonov 0.755444 0.309808
weakest -2.775796 0.260925
realigned -0.670887 2.270677
ruin -1.634382 -1.699587
elmano -1.880213 0.555119
experimental 1.078362 0.745777
soya -0.341686 -0.068935
arrive 2.391571 1.258920
share 0.516424 -1.554700
wishes 0.349892 -0.756169
jeddah -0.918330 0.476237
involving 0.757761 0.526044
ara -0.282511 0.250367
lets -0.882877 -1.077519
grove -0.514869 1.561729
dom -0.909475 -0.842274
solutions -0.011430 -0.935395
uneconomical -0.011135 -0.890013
differential 1.034107 0.018478
forcefully -3.383249 -0.730143
near 0.361058 1.423820
form -0.997620 -1.418698
intermediate -0.146091 -0.117471
eminent -1.676812 0.867146
hofer 0.972041 -0.746665
landing 1.202825 -0.614976
vlccs -1.693205 -0.893345
imported -3.581447 0.107951
default 0.056588 -1.265867
werner 0.038284 1.280801
counterpoint -2.152164 -3.545312
pdsva 2.225663 -1.892557
cfr -1.844413 -2.569572
premium -1.656471 -1.877689
purpose -0.231943 -3.317740
unruly -3.482016 -0.669674
unchanged -1.791983 -3.732850
protect -2.755212 -0.308935
tying -0.313068 1.107924
stewart -1.930709 -1.449378
adventurism 1.280619 -1.048020
panic 3.024990 -0.882245
incentives -2.624188 -2.316879
exist 1.736528 -0.902607
coasts 3.147593 -2.220417
interference -0.960511 0.320375
hector -0.621011 -2.261050
likely 1.960666 -0.136656
swing 0.442279 0.802931
tended 0.651166 1.817987
unworkable -2.536827 -0.711259
hoffman 0.960298 0.941139
edomestic 0.368411 2.692004
bales 0.493068 -2.904740
agents 0.282276 -0.508168
assuring -1.782800 -1.315080
twenty 2.025534 -2.483519
frame -1.584443 3.090932
guasare -1.090333 -2.666691
committee -0.603046 0.230685
prevents 0.713551 1.517608
what 0.075044 1.408916
thu -1.815196 -1.846027
rpt -0.062248 -2.485966
this -0.137637 0.652319
german 3.203649 3.444216
staple 0.661677 2.393160
flurry -0.674185 -1.195146
pik 0.270368 -1.091828
promising 2.841974 0.532457
plateau -0.379294 0.347265
machine -0.726492 -0.147233
acquiring -1.294868 -1.217220
exempting 2.416268 1.543505
rahim -0.831807 -1.507565
tens -1.152605 -0.907724
apart 2.535289 -0.068550
roughly -0.182714 -1.150498
manufacture -2.647561 0.511232
lately -0.739750 -1.122577
exposed -1.083942 -0.198128
mad 0.755136 0.536729
stagnates 1.941434 -0.861820
were 2.519109 0.333782
economist -1.280900 0.824874
northwestern -1.514548 0.707142
owning 0.802861 -1.791475
thereby -0.730641 -0.921154
endorse 0.845240 -0.037631
naif 1.525179 0.464172
crusting -0.154372 -1.135362
amd -1.561894 -0.609961
repaid 1.383306 -1.233191
mouths 0.033173 -1.452989
aftermath 1.274910 -1.597117
smoothed 1.111248 -0.099208
mile 0.672006 0.416775
turn 0.975008 1.560043
confirmation 1.249596 -0.751702
instance -0.235352 0.884154
trans -0.005964 -0.225728
